provider,plz,base_day,agg_k,scale,p_keep,noise_sigma,b2c_scale,b2b_scale,seed,is_baseline,actual_cost_eur,actual_distance_km,actual_duration_h,actual_n_routes,n_vehicles_planned,solve_time_s,vroom_status,n_parcels,n_stops,area_km2,hub_dist_km,parcels_per_stop,load_factor,min_vehicles,parcels_per_km2,ch_area_km2,ch_perimeter_km,mean_nn_dist_km,mean_inter_stop_dist_km,stop_density_ch,centroid_hub_dist_km,max_hub_dist_km,coord_std_x,coord_std_y,aspect_ratio,b2c_share,demand_std,max_stop_demand,demand_cap_ratio,provider_idx,day_idx,delivery_frequency,n_merged_members,n_components_post_union,hull_overhead_pct,bbox_overhead_pct,max_member_centroid_km,mean_member_centroid_km,isoperimetric_q
DHL,30989,2,1,0.7,0.9,0.0,1.0,1.0,123,False,1014.68,109.09,5.987222222222222,4,4,37.6471,OK,844.0,220.0,43.13135688268341,5.72,3.836363636363637,3.669565217391305,4,19.56813003346188,24.425684184175363,20.478390740516662,0.0903751302796163,2.5404707331754586,9.006912491832312,5.289345343453408,9.982010999698382,1.219577030783108,1.7682425637309556,1.7379684861538351,0.8862559241706162,4.108809322612425,48.0,0.917391304347826,1.0,2.0,1.0,1,1,41.5435975250514,84.22794889845345,0.0,0.0,0.2917630447727367
Amazon,30855,3,1,1.3,1.0,0.2,1.0,1.0,42,False,3711.46,533.052,18.50888888888889,15,15,400.1392,OK,3251.0,250.0,59.063461068415045,9.96,13.004,14.134782608695652,15,55.04249058879678,34.239581920456544,23.249503190686124,0.1193161822799337,3.598517540553719,7.301491022314052,10.170956704514971,15.131636858305187,2.117905013329915,2.082368542593062,1.1236209745286807,0.9849277145493694,17.03067773166999,130.0,0.9423188405797102,0.0,3.0,1.0,2,1,24.13418250007033,47.37959413238759,0.9731497033601952,0.9731497033601952,0.4010466505816719
Amazon,31535,3,2,1.3,0.9,0.0,1.0,1.0,42,False,4773.63,917.523,38.594166666666666,16,16,391.9808,OK,3530.0,653.0,357.6158854957556,16.13,5.405819295558959,15.347826086956522,16,9.87092616175714,323.66333811032445,72.49518525958965,0.1442462725767416,9.388935463776482,2.017528472061353,14.214312755092116,27.23785462277487,5.100709083254071,5.489593328154155,1.0375793552825907,0.9980169971671388,5.753946363538871,47.0,0.9592391304347826,0.0,3.0,2.0,1,1,40.7323723795672,112.15663099150308,0.0,0.0,0.2257814661901648
DPD,30167,2,2,1.3,0.9,0.2,1.0,1.0,123,False,1837.68,377.083,10.1825,7,7,48.995,OK,1410.0,124.0,5.368928981069905,16.37,11.370967741935484,6.130434782608695,7,262.62221105391103,3.857744348117741,7.662489408749294,0.0916954802318836,1.2204336091767227,32.14313567992179,16.04451495275104,17.239069653263602,0.5986247125104779,0.7795139774933783,1.194886060556617,0.7397163120567376,13.204024155619576,82.0,0.8757763975155279,2.0,2.0,2.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
Hermes,30559,2,3,0.7,0.9,0.2,1.0,1.0,123,False,1445.2,303.546,10.585277777777778,5,5,28.3982,OK,1033.0,185.0,19.484913733542943,14.22,5.583783783783784,4.491304347826087,5,53.015374567540846,10.32479794332812,13.42143460034838,0.106287725509705,1.8809879186159804,17.918026194357335,13.7470586073202,15.85074935569711,1.3709382981958076,0.6981886400229583,1.6603684470301754,0.968054211035818,7.491599385889234,76.0,0.8982608695652174,5.0,2.0,3.0,1,1,48.85224925437356,125.7114840891451,0.0,0.0,0.277141536778159
Amazon,30559,2,3,1.0,0.9,0.2,1.0,1.0,42,False,3358.09,852.175,20.99833333333333,12,12,48.1844,OK,2576.0,201.0,19.484913733542943,20.15,12.81592039800995,11.2,12,132.20484500095372,10.71670806103376,13.856390270675742,0.1021182634215214,1.8774553087535424,18.75575959102977,19.41451510421851,21.98495493307361,1.371890757649738,0.6990762470072698,1.7900877339423649,0.9965062111801242,15.25181484262327,96.0,0.9333333333333332,0.0,2.0,3.0,1,1,48.85224925437356,125.7114840891451,0.0,0.0,0.277141536778159
Hermes,30167,5,2,0.7,1.0,0.0,1.0,1.0,456,False,781.56,98.952,4.875555555555556,3,3,16.7076,OK,589.0,124.0,5.368928981069905,7.27,4.75,2.5608695652173914,3,109.70530660337134,3.824443560749706,7.667647154691283,0.0833467169166219,1.215539197578012,32.423017369798046,7.591592036657706,8.699377056822772,0.5879320242715608,0.7800165935370376,1.181102534837644,0.9422750424448216,5.045958139777529,34.0,0.8536231884057971,5.0,5.0,2.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
DPD,30455,1,3,0.7,0.9,0.0,1.0,1.0,456,False,886.89,194.576,6.7652777777777775,3,3,17.2148,OK,505.0,129.0,6.967819653017212,19.47,3.9147286821705434,2.1956521739130435,3,72.47604346093033,4.352486097442953,8.152237283547734,0.0995764474416159,1.1591712607467046,29.63823366966901,19.30223736770132,20.36208724695467,0.5095245905921976,0.7597927857065199,1.4048542896265748,0.8336633663366336,3.666379850132335,24.0,0.7318840579710145,2.0,1.0,3.0,1,1,28.29343074287173,113.65209712351832,0.0,0.0,0.4291086419294296
FedEx,30163,4,3,1.3,1.0,0.2,1.0,1.0,456,False,4115.55,438.16,20.25333333333333,17,17,52.5594,OK,3803.0,225.0,19.436906373559538,7.51,16.90222222222222,16.534782608695654,17,195.6587085881788,17.034730527058887,15.52600473378555,0.1153875628630697,1.9757349185480635,13.20830990796114,7.979514507346062,9.692305275804314,1.180339715190587,1.0536087146047886,1.2840575844186133,0.1262161451485669,34.660887267536005,361.0,0.9726342710997442,3.0,4.0,3.0,4,1,25.475445805322376,62.44675765097736,3.471917806838168,2.396977302860124,0.2539851417419903
UPS,30161,4,2,1.3,1.0,0.0,1.0,1.0,42,False,1879.52,179.525,8.230833333333333,8,8,13.954,OK,1687.0,76.0,1.79798433827919,8.59,22.19736842105263,7.334782608695652,8,938.2729115508256,1.5702504206189725,4.63736057025797,0.0870995504626965,0.7077109884691059,48.399923351105855,8.53707836307875,9.362906708044584,0.3835390832981268,0.3944655898770698,1.1252611308381084,0.1973918197984588,31.63235341463668,226.0,0.9168478260869564,6.0,4.0,2.0,1,2,22.953455896357088,69.23863464828264,0.0,0.0,0.3307023811719838
Amazon,30179,2,1,1.3,0.9,0.0,1.0,1.0,123,False,785.87,121.276,4.753333333333333,3,3,4.6792,OK,673.0,83.0,8.305970462175056,12.08,8.108433734939759,2.92608695652174,3,81.02605265270397,5.067990448086465,9.553048464957987,0.1363947483800633,1.2252225881423688,16.377300006817997,12.762252927967369,13.83938172481158,0.8959861141139843,0.4715181502310212,1.920472062958228,0.9940564635958395,9.557703066545828,56.0,0.9753623188405796,0.0,2.0,1.0,1,1,11.78876370686503,42.923601727312864,0.0,0.0,0.4301545824743631
Amazon,30627,5,2,1.3,1.0,0.2,1.0,1.0,42,False,1080.15,205.685,6.759444444444444,4,4,6.8922,OK,808.0,75.0,3.3903855235675278,17.89,10.773333333333332,3.5130434782608697,4,238.32097983647105,2.298285493278972,6.277681719876692,0.0965712754605595,0.9657427885358058,32.633021536848865,17.530343878391005,18.82133187146073,0.583927887167078,0.5084626936531484,1.134514528783489,0.9975247524752476,10.955148966987572,63.0,0.8782608695652174,0.0,5.0,2.0,1,1,27.7666291911419,165.26608140479462,0.0,0.0,0.3697481373076522
FedEx,30539,0,2,1.3,0.9,0.2,1.0,1.0,123,False,1718.13,410.622,11.751944444444444,6,6,11.6288,OK,1343.0,58.0,19.21423828970633,18.41,23.155172413793103,5.839130434782609,6,69.89608329774317,8.524630779047314,11.730617323672242,0.1705477505393136,1.71229692727506,6.803813737312609,17.285008127019058,19.54516847570297,0.6056757456655565,1.2487477017055977,1.7328631134596413,0.1109456440804169,117.25874744579392,903.0,0.9731884057971014,3.0,0.0,2.0,1,1,19.223443687674884,59.97475862282031,0.0,0.0,0.4417525163807731
Hermes,30657,4,1,1.3,0.9,0.0,1.0,1.0,42,False,554.7,74.354,4.094444444444444,2,2,13.4833,OK,370.0,93.0,12.670949194485749,6.89,3.978494623655914,1.608695652173913,2,29.20065374115933,6.645182162788521,10.815129907091544,0.1087303905425102,1.6809787296194476,13.995101672423434,7.016863511410656,8.071400108302388,0.5939406531875182,1.253085161370443,1.902782451838573,0.9621621621621622,5.775324772553119,47.0,0.8043478260869565,5.0,4.0,1.0,1,1,29.68495585197271,85.03880330769296,0.0,0.0,0.3106477564289452
GLS,30926,5,1,1.0,0.9,0.0,1.0,1.0,123,False,754.06,179.285,8.495555555555555,2,2,37.6814,OK,262.0,178.0,53.8021301528445,20.06,1.4719101123595506,1.1391304347826088,2,4.869695665500489,43.48150910869919,27.02283462017633,0.1347705246423334,3.798071902173519,4.093694162155659,19.194916131357044,24.99132065147754,2.8872327266923774,1.296688261078375,1.7773746104504902,0.8893129770992366,0.8816466672385239,6.0,0.5695652173913044,4.0,5.0,1.0,1,1,40.04624423068311,94.43302707910844,0.0,0.0,0.2553736919995662
DHL,30625,3,3,1.0,0.9,0.0,1.0,1.0,456,False,2887.1,194.598,9.784166666666666,13,13,28.4918,OK,2830.0,103.0,8.86389555258122,4.99,27.475728155339805,12.304347826086955,13,319.2727151636943,5.410065760821599,9.127703143617728,0.1249791857201252,1.2129926911540838,19.038585583543423,4.855541775821994,6.604059359081787,0.8067827402365527,0.5603826514830431,1.1368497528899029,0.8968197879858657,40.0259247687796,271.0,0.9464882943143812,1.0,3.0,3.0,1,1,15.107878338091108,66.79036846577101,0.0,0.0,0.5415110850706641
DHL,30519,3,1,0.7,0.9,0.0,1.0,1.0,123,False,1675.85,160.896,8.028888888888888,7,7,23.2037,OK,1592.0,210.0,13.714884737746765,5.03,7.580952380952381,6.921739130434783,7,116.0782631747842,7.75946340532078,10.814926120967566,0.0946133825214004,1.4615301134098724,27.063727094324573,4.984358062047373,7.343479026426563,0.915179951508688,0.7057711848004495,1.3996563081875055,0.871859296482412,15.79196960023908,206.0,0.9888198757763976,1.0,3.0,1.0,2,1,17.79319946789323,78.25473357244559,2.46719451659274,2.46719451659274,0.4157361576881752
GLS,30851,3,3,1.3,0.9,0.0,1.0,1.0,42,False,843.57,198.589,5.518611111111111,3,3,79.1848,OK,647.0,83.0,4.12190647126244,17.37,7.795180722891566,2.813043478260869,3,156.96620107972504,3.3763421597163603,7.381726770747175,0.1136182496575918,1.012658091948445,24.58281657300179,17.443156660691347,18.362099673772985,0.6712849662130342,0.4463325879863145,1.6760949952641784,0.893353941267388,7.527874363804084,40.0,0.9376811594202898,4.0,3.0,3.0,1,1,24.22181701999828,85.16100964546327,0.0,0.0,0.377693618339725
Hermes,30163,3,3,0.7,0.9,0.2,1.0,1.0,456,False,955.07,86.453,4.576388888888889,4,4,7.258,OK,709.0,82.0,2.603733329707664,6.63,8.646341463414634,3.082608695652174,4,272.3013113173166,2.065132734672006,5.472158175052674,0.0965799084661718,0.7573442457901868,39.70689080817056,6.781429915877194,7.7494020262918255,0.3747349048703431,0.4658127360798418,1.3505118218995762,0.9365303244005642,8.737879342014164,47.0,0.7706521739130435,5.0,3.0,3.0,1,1,22.727264331704763,60.89295484245742,0.0,0.0,0.4871235709216623
DPD,31515,0,1,1.3,1.0,0.0,1.0,1.0,123,False,1458.13,447.157,14.642777777777775,4,4,101.652,OK,810.0,307.0,125.1818077488354,38.45,2.6384364820846904,3.5217391304347827,4,6.470588774570046,71.72427818075595,31.90021280228025,0.1520266952324569,4.403275970368073,4.280280091858352,36.27318758729384,41.45015958832575,2.5639153846253486,2.2423253343205864,1.000332186956932,0.8222222222222222,2.228674873600801,16.0,0.8804347826086957,2.0,0.0,1.0,1,1,31.790141057483297,93.76370581129264,0.0,0.0,0.2498972489506647
DHL,30890,3,2,1.3,0.9,0.0,1.0,1.0,123,False,5722.17,521.844,21.941388888888888,25,25,106.037,OK,5674.0,438.0,102.53407734275534,4.73,12.95433789954338,24.669565217391305,25,55.33769988520702,68.47562944203098,32.132067558030755,0.1073564163676701,3.9888954752123342,6.396436273299177,5.08392594429174,9.623033177151228,2.1908455494135923,2.6135903156026328,1.3012309168862457,0.906238984843144,14.640991959774762,110.0,0.9867826086956522,1.0,3.0,2.0,1,1,15.248603581019193,75.16226043192393,0.0,0.0,0.4793420501721617
Amazon,31311,4,3,1.0,0.9,0.0,1.0,1.0,42,False,2407.4,770.644,21.744444444444444,7,7,82.725,OK,1577.0,310.0,139.34872865781722,40.99,5.087096774193548,6.856521739130435,7,11.31693137920518,89.36636169189151,38.91509896894989,0.1223148839730367,5.7393098857694165,3.46886674282195,40.269122944284085,47.66999185039485,3.908339707566505,2.9951991639485045,1.3430250207722711,0.9993658845909956,4.815515376932511,39.0,0.9795031055900622,0.0,4.0,3.0,1,1,33.23261426531148,77.17210882751733,0.0,0.0,0.2938711802698911
FedEx,31275,2,3,0.7,1.0,0.0,1.0,1.0,42,False,1349.62,346.631,12.717777777777778,4,4,85.9256,OK,832.0,222.0,129.47251256919432,24.61,3.747747747747748,3.617391304347826,4,6.42607441139564,102.7130953494865,41.99939730078463,0.1765768825277658,6.290469599963086,2.1613602359527166,24.5191056355611,33.1294350255822,4.936585335072283,1.890244715457169,1.5331352336638815,0.1165865384615384,7.1577696315633785,88.0,0.9043478260869564,3.0,2.0,3.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
GLS,31535,0,3,1.0,1.0,0.2,1.0,1.0,456,False,3231.17,1152.308,35.238055555555555,8,8,507.9004,OK,1818.0,608.0,357.6158854957556,38.52,2.9901315789473686,7.904347826086957,8,5.083666788123082,311.92677197331386,71.63879995013339,0.1290184481294095,9.3987825085586,1.949175430353942,36.73307563059437,46.0041919192626,5.153538281581635,5.523543449147945,1.026331020489904,0.9653465346534652,2.8318967947951763,23.0,0.9880434782608696,4.0,0.0,3.0,1,1,40.7323723795672,112.15663099150308,0.0,0.0,0.2257814661901648
GLS,30855,1,2,1.3,1.0,0.0,1.0,1.0,123,False,3185.33,854.407,21.42944444444445,11,11,140.3721,OK,2493.0,238.0,58.08159729436245,22.3,10.474789915966388,10.839130434782607,11,42.922373284007065,35.912872343273854,24.14986781080312,0.1339173091143597,3.606457988613518,6.627150224161204,20.661098584540007,24.15281237873436,2.1144040478981885,2.093883255641634,1.163722400603322,0.8716405936622543,14.307744382872254,99.0,0.9853754940711462,4.0,1.0,2.0,1,1,26.232658826414088,49.87103188985452,0.0,0.0,0.3091697151064735
DPD,30823,4,3,0.7,0.9,0.2,1.0,1.0,456,False,908.4,223.669,7.047777777777778,3,3,23.813,OK,552.0,168.0,12.528872220645557,25.25,3.2857142857142856,2.4,3,44.058235272796,7.570205292473969,11.534672177364152,0.1083294307866526,1.3344248111771109,22.192264741752734,24.250519356261503,27.17640750167692,0.7800932831581631,0.7119364737956901,1.3532974556513964,0.7789855072463768,4.384961933296865,31.0,0.8,2.0,4.0,3.0,1,1,31.6662241211716,102.85785766067804,0.0,0.0,0.3064604295997438
FedEx,30982,1,1,0.7,1.0,0.2,1.0,1.0,456,False,393.41,124.538,4.324722222222222,1,1,4.6007,OK,101.0,56.0,66.6831619829418,25.47,1.8035714285714288,0.4391304347826087,1,1.5146252366652435,30.556386538280893,22.82154067210828,0.2449050469061241,3.3535158295655974,1.832677431601524,24.11986979293008,30.49864498878,1.0365928954444406,2.836633590124854,2.0225675169015367,0.1386138613861386,1.6841662080467386,11.0,0.4391304347826087,3.0,1.0,1.0,1,1,34.80836995790101,102.47435719568998,0.0,0.0,0.2049400270782702
GLS,30974,1,2,1.0,0.9,0.0,1.0,1.0,42,False,650.31,133.592,6.108333333333333,2,2,24.9393,OK,381.0,157.0,53.82702268136371,16.59,2.426751592356688,1.6565217391304348,2,7.078229131404512,24.538576890811377,21.470143598605414,0.1208356579188552,2.8878940829073807,6.398089045611672,15.686393276270309,20.451312978286925,2.106431645277337,1.1533718432601332,1.5063965726032125,0.94750656167979,2.025958361428657,16.0,0.8282608695652174,4.0,1.0,2.0,1,1,18.16095609916942,81.76417334266225,0.0,0.0,0.3154279306123648
UPS,30952,3,2,1.3,1.0,0.2,1.0,1.0,456,False,939.39,196.798,8.199722222222222,3,3,24.3218,OK,585.0,118.0,37.755537878390655,17.72,4.957627118644068,2.5434782608695654,3,15.49441573006497,25.00650365377132,20.46688016472499,0.1503538468720842,2.851618871114206,4.718772429515711,15.982828124858772,21.261815245232476,0.958549862263743,2.177194898126566,2.037284757812537,0.1897435897435897,6.709964848472692,50.0,0.8478260869565217,6.0,3.0,2.0,1,1,19.644280454244196,66.39638038602583,0.0,0.0,0.3361777063496414
Hermes,30952,0,2,1.0,1.0,0.2,1.0,1.0,123,False,1259.75,237.027,11.408611111111112,4,4,53.0352,OK,878.0,232.0,37.755537878390655,15.6,3.7844827586206895,3.817391304347826,4,23.254866685465032,25.40199616246409,20.70229171971445,0.0980906599234512,2.939296509577148,9.133140502667295,14.216853168123832,19.44553737274185,1.0007957480786658,2.217905927919505,1.9784525368193904,0.9783599088838268,3.3753825695885267,21.0,0.9543478260869566,5.0,0.0,2.0,1,1,19.644280454244196,66.39638038602583,0.0,0.0,0.3361777063496414
DPD,31275,0,2,1.3,0.9,0.2,1.0,1.0,42,False,1832.09,214.808,11.785,7,7,129.769,OK,1444.0,367.0,129.47251256919432,4.47,3.934604904632153,6.278260869565218,7,11.152946454393394,101.87907728458784,41.61847805842958,0.132036321146635,6.392871583625702,3.6023098145542325,4.670857215685488,13.051877946281408,4.952542564574794,1.917161209749478,1.558077804754672,0.8462603878116344,4.462508219857082,37.0,0.8968944099378882,2.0,0.0,2.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
Hermes,30629,1,1,1.3,0.9,0.2,1.0,1.0,42,False,560.96,95.959,4.034166666666667,2,2,11.6312,OK,330.0,83.0,14.669809711755615,13.03,3.975903614457832,1.434782608695652,2,22.495179316167636,5.016928363485038,9.185555093063403,0.1212726451252162,1.1170045730575315,16.543987473311972,12.060624815397114,13.965857001280868,0.6961860958389459,0.5504332315785303,1.0500195549444664,0.9575757575757576,3.754438028037282,20.0,0.717391304347826,5.0,1.0,1.0,1,1,29.967254677541305,101.94086989475528,0.0,0.0,0.3557328027701494
GLS,30625,2,3,1.0,0.9,0.0,1.0,1.0,456,False,770.26,101.432,4.534722222222222,3,3,7.868,OK,593.0,89.0,8.86389555258122,10.34,6.662921348314606,2.5782608695652174,3,66.90060780638541,3.5920241020355768,7.419222055966898,0.1186884321727474,1.0954156848041838,24.777116598289048,10.329120203340215,11.45063353961248,0.8031079806577563,0.3962889948038633,1.4585715481835515,0.8920741989881956,7.820951147973146,56.0,0.8594202898550725,4.0,2.0,3.0,1,1,15.107878338091108,66.79036846577101,0.0,0.0,0.5415110850706641
DHL,30625,0,2,1.3,0.9,0.0,1.0,1.0,456,False,2884.99,195.205,9.719444444444443,13,13,18.5419,OK,2868.0,102.0,8.86389555258122,4.99,28.11764705882353,12.469565217391304,13,323.5597692895672,4.5980005551550205,8.517649934365002,0.1049013310684211,1.1829999671832048,22.18355539031924,4.825831003663611,6.5566291874205005,0.7845286823261005,0.5508641767826636,1.0884201838021204,0.8978382147838215,37.22672825302342,250.0,0.9591973244147156,1.0,0.0,2.0,1,1,15.107878338091108,66.79036846577101,0.0,0.0,0.5415110850706641
DPD,30629,4,1,0.7,0.9,0.0,1.0,1.0,456,False,294.71,47.228,2.420555555555556,1,1,9.3041,OK,124.0,74.0,14.669809711755615,6.08,1.6756756756756757,0.5391304347826087,1,8.45273404607511,4.820414324210895,9.040076661264278,0.1283948370591042,1.1363589012386144,15.351377500545835,7.355115646510598,8.782366479571904,0.6923276736968035,0.5794964215860359,1.0977766298412392,0.8306451612903226,1.305995613875629,7.0,0.5391304347826087,2.0,4.0,1.0,1,1,29.967254677541305,101.94086989475528,0.0,0.0,0.3557328027701494
Amazon,30989,2,1,0.7,0.9,0.2,1.0,1.0,456,False,662.39,121.547,6.574722222222222,2,2,30.3294,OK,386.0,187.0,43.13135688268341,11.39,2.064171122994652,1.6782608695652177,2,8.94940544184394,24.35363679490377,20.482454997155816,0.1030814916524692,2.479337971887082,7.678524631653023,12.038971648337766,15.569743426912442,1.15009675232605,1.77221826743207,1.7458080455267646,1.0,1.840178360519547,18.0,0.8391304347826087,0.0,2.0,1.0,1,1,41.5435975250514,84.22794889845345,0.0,0.0,0.2917630447727367
DHL,30659,0,3,0.7,0.9,0.2,1.0,1.0,42,False,2394.59,335.577,10.339166666666667,10,10,20.2347,OK,2249.0,121.0,11.3882150903338,7.01,18.58677685950413,9.778260869565218,10,197.4848544886484,5.5471495331276754,9.425315160518704,0.1105137032278954,1.2069524795664428,21.81300490952801,7.887700484826735,9.368069965787704,0.6943615067491902,0.6588292346108142,1.3135980494567827,0.8866162738995109,21.578865318972184,136.0,0.9778260869565216,1.0,0.0,3.0,1,1,26.038462514572014,69.45541042751702,0.0,0.0,0.3261436462428244
DHL,30449,5,1,1.3,0.9,0.0,1.0,1.0,123,False,1078.13,57.437,3.055,5,5,20.0551,OK,1125.0,82.0,2.190643461651216,1.56,13.71951219512195,4.891304347826087,5,513.5477405127449,1.618893579016705,4.98966136455947,0.0729349729660725,0.7133160147431049,50.65187796334688,1.7871511354482683,2.5231842043524777,0.3197917485549131,0.4696106913143387,1.5236316187976209,0.864,12.597206804456356,61.0,0.9782608695652174,1.0,5.0,1.0,1,1,14.34089918321158,64.45538435032842,0.0,0.0,0.6235547903201603
GLS,30163,4,1,0.7,1.0,0.0,1.0,1.0,456,False,573.92,91.149,4.4463888888888885,2,2,28.395,OK,315.0,117.0,6.17992293720077,13.11,2.6923076923076925,1.3695652173913044,2,50.9715093862774,4.273903190689084,8.334550557902089,0.1018714699605957,1.2651085148034398,27.375444594741985,13.27382577675282,14.444356827172513,0.903775127601454,0.4784433391992928,1.65243910382645,0.8380952380952381,3.390437882269865,31.0,0.6847826086956522,4.0,4.0,1.0,2,1,26.36297600436031,67.22535732227354,1.5773336082164695,1.5773336082164695,0.4438384637750585
